Surname,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,LogAge,Geography_France,Geography_Germany,Geography_Spain,Gender_Female,Gender_Male
Howe,666,38,6,127043.09,1,1,1,8247.0,0,3.6635616461296463,1,0,0,1,0
Yocum,640,46,3,0.0,1,1,1,156260.08,0,3.8501476017100584,0,0,1,1,0
Moore,611,29,4,78885.88,2,1,1,26927.69,0,3.4011973816621555,0,1,0,1,0
Y?an,651,45,8,95922.9,1,1,0,84782.42,1,3.828641396489095,0,0,1,1,0
Chinweuba,529,29,8,0.0,2,1,0,19842.11,0,3.4011973816621555,1,0,0,1,0
Lowrie,676,36,3,91711.59,1,1,1,95393.43,0,3.6109179126442243,1,0,0,1,0
Shen,639,46,10,110031.09,2,1,1,133995.59,0,3.8501476017100584,0,1,0,1,0
Lavarack,782,36,5,81210.72,2,0,1,108003.38,0,3.6109179126442243,1,0,0,0,1
Davide,641,32,5,122947.92,1,1,1,99154.86,0,3.4965075614664802,0,1,0,0,1
Gomes,697,38,1,182065.85,1,1,0,49503.5,0,3.6635616461296463,1,0,0,1,0
Matveyeva,623,45,0,0.0,1,1,0,196533.72,1,3.828641396489095,1,0,0,0,1
Fiorentino,494,41,2,69974.66,2,1,0,188426.13,1,3.7376696182833684,0,0,1,1,0
Eberechukwu,731,38,10,123711.73,2,1,0,171340.68,1,3.6635616461296463,1,0,0,1,0
Gibney,657,44,6,76495.04,1,1,0,79071.89,0,3.8066624897703196,1,0,0,0,1
Virgo,744,38,9,0.0,2,0,0,20940.76,0,3.6635616461296463,1,0,0,1,0
Kulikova,774,46,9,0.0,2,1,1,34774.26,0,3.8501476017100584,0,0,1,0,1
Liu,850,45,1,121874.89,1,0,0,6865.41,1,3.828641396489095,0,1,0,1,0
Kao,551,45,6,0.0,2,1,1,51143.43,0,3.828641396489095,1,0,0,1,0
Foran,638,36,6,188455.19,1,0,0,47031.4,1,3.6109179126442243,1,0,0,0,1
Jones,792,42,0,99045.93,2,1,0,47160.01,0,3.7612001156935624,1,0,0,1,0
Fowler,666,36,8,0.0,1,0,1,158666.99,0,3.6109179126442243,1,0,0,1,0
Conti,716,30,2,205770.78,2,0,0,65464.66,0,3.4339872044851463,0,1,0,1,0
Stephenson,594,31,0,79340.95,1,1,0,78255.86,0,3.4657359027997265,1,0,0,1,0
Willis,600,57,9,138456.03,2,1,1,103548.25,0,4.060443010546419,0,1,0,0,1
Ts'ui,565,49,7,0.0,2,1,1,89609.26,0,3.912023005428146,1,0,0,0,1
Chibuzo,678,48,2,101099.9,2,0,1,193476.04,0,3.8918202981106265,0,1,0,0,1
Fang,648,31,5,0.0,2,1,1,5199.02,0,3.4657359027997265,0,0,1,1,0
Wyckoff,642,40,8,109219.83,1,1,0,52827.51,0,3.713572066704308,1,0,0,0,1
Muir,706,67,1,123276.69,2,1,1,86507.88,1,4.219507705176107,0,1,0,0,1
Halpern,668,43,10,113034.31,1,1,1,100423.88,0,3.784189633918261,0,0,1,0,1
Flynn,635,41,1,0.0,2,1,0,175611.5,0,3.7376696182833684,0,0,1,0,1
Shao,603,30,6,129548.5,2,1,1,19282.85,0,3.4339872044851463,0,0,1,0,1
Soares,635,72,4,74812.84,1,0,1,27448.33,0,4.290459441148391,1,0,0,1,0
Gallo,642,40,7,0.0,2,1,0,183963.34,0,3.713572066704308,1,0,0,1,0
Lei,785,54,1,0.0,2,1,0,45113.92,1,4.007333185232471,0,0,1,1,0
Daniels,628,28,3,153538.13,2,1,0,110776.01,0,3.367295829986474,0,1,0,1,0
Kenechi,499,38,9,0.0,2,0,1,183042.2,0,3.6635616461296463,1,0,0,1,0
Singleton,567,34,10,0.0,2,0,1,161571.79,0,3.5553480614894135,0,0,1,0,1
Williams,449,32,0,155619.36,1,1,1,166692.03,0,3.4965075614664802,0,0,1,0,1
Greece,701,35,10,159693.9,2,1,1,71173.64,0,3.58351893845611,0,0,1,0,1
Olisanugo,613,37,3,171653.17,1,0,1,5353.12,0,3.6375861597263857,0,0,1,0,1
Padovano,683,39,2,47685.47,2,1,1,86019.48,0,3.6888794541139363,0,1,0,1,0
Rossi,581,35,4,0.0,2,0,1,86383.82,0,3.58351893845611,1,0,0,0,1
Grant,620,61,5,0.0,1,0,0,31641.52,1,4.127134385045092,1,0,0,0,1
Ebelegbulam,561,28,6,123692.0,1,1,1,70548.96,0,3.367295829986474,0,0,1,0,1
Mitchell,558,26,1,148853.29,2,1,1,24411.02,0,3.295836866004329,0,1,0,0,1
Buckley,642,35,2,133161.95,1,0,1,122254.86,0,3.58351893845611,1,0,0,0,1
Repina,805,24,6,143221.35,2,1,0,186035.72,0,3.2188758248682006,0,1,0,0,1
Ellis,687,35,9,0.0,2,0,1,73133.82,0,3.58351893845611,1,0,0,0,1
Douglas,695,56,1,0.0,3,1,0,187734.49,1,4.04305126783455,0,0,1,0,1
Becher,562,33,6,0.0,2,1,0,111590.35,0,3.5263605246161616,1,0,0,0,1
Nwachukwu,613,38,9,126265.88,2,0,0,15859.95,0,3.6635616461296463,0,1,0,0,1
Smith,589,37,5,0.0,1,1,0,61324.87,0,3.6375861597263857,1,0,0,0,1
Aksyonov,593,31,8,112713.34,1,1,1,176868.89,0,3.4657359027997265,0,0,1,0,1
Artyomova,714,34,5,141173.03,1,0,1,98896.06,0,3.5553480614894135,1,0,0,0,1
Medvedeva,588,35,7,0.0,2,1,1,108739.15,0,3.58351893845611,0,0,1,1,0
Tsui,679,39,6,0.0,2,1,0,12266.06,0,3.6888794541139363,0,0,1,0,1
Runyon,730,38,5,118866.36,1,1,1,163317.5,0,3.6635616461296463,0,0,1,0,1
Gallo,833,47,2,0.0,2,1,1,182247.77,0,3.8712010109078907,1,0,0,0,1
Bradshaw,586,33,7,0.0,2,1,1,168261.4,0,3.5263605246161616,0,0,1,1,0
Evans,567,54,5,92316.31,2,1,0,158590.66,1,4.007333185232471,0,0,1,1,0
Hancock,637,30,1,122185.53,1,1,0,102566.46,1,3.4339872044851463,0,1,0,0,1
Butler,711,38,4,123345.85,1,1,0,141827.83,0,3.6635616461296463,1,0,0,0,1
Bradshaw,828,30,4,73070.18,2,0,0,161671.15,0,3.4339872044851463,1,0,0,0,1
Bergamaschi,500,38,7,0.0,2,0,0,192013.23,0,3.6635616461296463,0,0,1,0,1
Ebelegbulam,807,47,1,95120.59,1,0,0,127875.1,0,3.8712010109078907,1,0,0,0,1
Greco,850,40,8,102800.65,1,1,0,60811.56,0,3.713572066704308,1,0,0,0,1
Lucas,782,70,7,97072.42,1,0,1,131177.22,0,4.2626798770413155,1,0,0,1,0
Barber,629,31,6,132876.55,1,1,1,130862.11,0,3.4657359027997265,0,0,1,0,1
Dobbs,582,33,6,0.0,2,0,1,72970.93,0,3.5263605246161616,0,0,1,0,1
Thomson,468,22,2,0.0,2,1,0,28123.99,0,3.1354942159291497,1,0,0,0,1
Su,670,36,3,0.0,1,1,0,140754.19,1,3.6109179126442243,1,0,0,0,1
Watkins,805,39,2,0.0,1,0,0,166650.32,0,3.6888794541139363,1,0,0,0,1
Ch'ien,720,26,10,51962.91,2,1,0,45507.24,0,3.295836866004329,1,0,0,0,1
Monds,781,29,6,98759.89,1,0,0,112202.64,0,3.4011973816621555,0,0,1,1,0
McClemans,592,33,2,156570.86,1,1,1,37140.2,0,3.5263605246161616,0,1,0,0,1
Shen,542,42,1,0.0,1,1,1,178256.58,1,3.7612001156935624,1,0,0,1,0
Gallo,532,42,1,159024.71,1,1,0,100982.93,1,3.7612001156935624,1,0,0,0,1
Foveaux,520,39,1,73493.17,1,0,1,109626.13,1,3.6888794541139363,1,0,0,1,0
Longo,759,45,8,0.0,2,1,1,99251.24,0,3.828641396489095,1,0,0,1,0
Calabresi,473,35,6,69617.36,1,1,0,143345.69,0,3.58351893845611,1,0,0,1,0
Randall,639,35,5,136526.26,2,1,0,59653.03,0,3.58351893845611,0,0,1,1,0
Garcia,705,25,3,113736.27,1,0,1,196864.61,0,3.258096538021482,1,0,0,0,1
Sullivan,530,52,1,106723.28,1,0,0,109960.4,1,3.970291913552122,1,0,0,0,1
Higgins,516,33,10,138847.9,1,1,1,127256.7,0,3.5263605246161616,0,1,0,1,0
Crawford,850,40,0,0.0,2,1,0,1099.95,0,3.713572066704308,1,0,0,1,0
Martin,746,33,2,107868.14,2,1,1,146192.4,0,3.5263605246161616,0,1,0,1,0
Currey,622,33,3,96926.12,2,1,0,48553.77,0,3.5263605246161616,0,1,0,0,1
Teng,743,30,7,77599.23,1,0,0,144407.1,0,3.4339872044851463,1,0,0,0,1
Austin,732,38,5,178787.54,1,1,1,195760.53,0,3.6635616461296463,0,1,0,0,1
Hudson,850,81,5,0.0,2,1,1,44827.47,0,4.406719247264253,1,0,0,0,1
Ts'ui,850,34,3,129668.43,2,1,1,88743.99,0,3.5553480614894135,0,1,0,1,0
Hancock,686,34,6,146178.13,2,1,1,88837.11,0,3.5553480614894135,1,0,0,0,1
Nicholas,556,40,8,0.0,2,1,0,62112.7,0,3.713572066704308,1,0,0,1,0
Napolitano,673,37,4,0.0,2,0,0,163563.07,0,3.6375861597263857,1,0,0,0,1
Jamieson,809,38,2,154763.21,2,1,1,174800.31,0,3.6635616461296463,1,0,0,1,0
Foster,634,56,3,116251.24,1,0,1,42429.88,1,4.04305126783455,0,1,0,1,0
Moretti,630,37,6,0.0,2,1,1,82647.65,0,3.6375861597263857,1,0,0,0,1
Chiedozie,564,30,0,100954.88,2,0,0,134175.15,0,3.4339872044851463,0,1,0,1,0
Okwukwe,625,51,4,124620.01,2,1,0,92243.94,1,3.9512437185814275,1,0,0,1,0
Lumholtz,677,34,4,0.0,2,1,1,6175.53,0,3.5553480614894135,0,0,1,1,0
Rose,583,40,9,112701.04,1,0,0,29213.63,0,3.713572066704308,1,0,0,0,1
Wan,592,45,8,84692.5,1,0,1,67214.02,0,3.828641396489095,0,0,1,0,1
De Bernales,637,49,2,108204.52,1,1,0,169037.84,1,3.912023005428146,0,1,0,0,1
Ch'eng,850,30,6,86449.39,1,1,1,188809.23,0,3.4339872044851463,1,0,0,0,1
Edmondson,633,42,10,0.0,1,0,1,79408.17,0,3.7612001156935624,0,0,1,0,1
Ch'ien,751,36,5,73194.99,1,1,1,89222.66,0,3.6109179126442243,0,1,0,0,1
Millar,592,31,7,124593.23,1,1,0,86079.67,0,3.4657359027997265,0,1,0,0,1
Dickson,716,50,2,119655.77,1,1,1,12944.17,1,3.9318256327243257,0,1,0,0,1
Toscani,641,42,3,121765.37,2,1,1,166516.84,0,3.7612001156935624,0,1,0,0,1
Pan,849,35,4,110837.73,1,0,0,126419.8,0,3.58351893845611,1,0,0,0,1
Chigozie,647,47,10,99835.17,1,0,1,89103.05,0,3.8712010109078907,0,0,1,0,1
Sagese,608,30,2,91057.37,2,1,0,132973.17,0,3.4339872044851463,0,1,0,1,0
Reilly,555,26,7,0.0,2,1,0,93122.41,0,3.295836866004329,1,0,0,1,0
Taylor,497,27,7,149400.27,1,0,0,167522.19,0,3.332204510175204,0,0,1,0,1
Yen,599,38,9,89111.63,1,0,0,157239.6,0,3.6635616461296463,0,1,0,0,1
Kapustin,545,33,1,132527.9,2,0,1,107429.71,0,3.5263605246161616,0,1,0,0,1
Singh,774,36,9,114997.42,1,1,0,75304.09,0,3.6109179126442243,1,0,0,1,0
Yeh,464,46,6,161798.53,1,1,0,182944.47,0,3.8501476017100584,1,0,0,0,1
Genovese,696,27,2,96129.32,2,1,1,5983.7,0,3.332204510175204,0,1,0,1,0
Boyle,667,45,3,0.0,2,0,0,163655.01,0,3.828641396489095,0,0,1,0,1
Blair,812,32,5,133050.97,2,1,0,89385.92,0,3.4965075614664802,1,0,0,0,1
Okagbue,516,51,8,120124.35,2,0,1,168773.54,0,3.9512437185814275,1,0,0,0,1
Khan,645,39,8,0.0,2,0,0,96864.36,0,3.6888794541139363,1,0,0,0,1
Robertson,664,32,5,133705.74,1,0,0,134455.84,0,3.4965075614664802,0,0,1,0,1
Tikhonov,427,39,9,0.0,2,1,0,28368.37,0,3.6888794541139363,0,0,1,1,0
MacDonald,685,40,7,0.0,2,1,0,103898.59,0,3.713572066704308,1,0,0,1,0
Ah Mouy,585,33,4,152805.05,1,1,0,63239.65,0,3.5263605246161616,1,0,0,1,0
Barese,519,21,1,151701.45,3,1,1,170138.68,1,3.091042453358316,0,1,0,1,0
Winter-Irving,708,67,1,0.0,2,0,1,3837.08,0,4.219507705176107,1,0,0,1,0
Wilson,717,22,5,112465.06,1,1,1,92977.75,0,3.1354942159291497,1,0,0,1,0
Fiorentino,465,24,6,156007.09,1,1,0,191368.37,0,3.2188758248682006,0,1,0,0,1
Iloerika,829,28,3,132405.52,3,1,0,104889.2,1,3.367295829986474,0,1,0,0,1
Davison,826,26,5,142662.68,1,0,0,60285.3,0,3.295836866004329,1,0,0,0,1
Hamilton,747,36,8,102603.3,2,1,1,180693.61,0,3.6109179126442243,0,1,0,0,1
Nnachetam,707,32,9,0.0,2,1,0,126475.79,0,3.4965075614664802,0,0,1,0,1
Blue,590,37,1,0.0,2,0,0,133535.99,0,3.6375861597263857,0,0,1,0,1
Madukwe,603,57,6,105000.85,2,1,1,87412.24,1,4.060443010546419,0,0,1,0,1
Mills,615,45,5,0.0,2,1,1,164886.64,0,3.828641396489095,1,0,0,0,1
Ferrari,634,36,1,69518.95,1,1,0,116238.39,0,3.6109179126442243,1,0,0,1,0
Nixon,716,41,8,126145.54,2,1,1,138051.19,0,3.7376696182833684,0,1,0,0,1
Manfrin,647,41,4,138937.35,1,1,1,101617.64,1,3.7376696182833684,1,0,0,0,1
McCartney,591,44,10,113581.98,1,1,0,1985.41,0,3.8066624897703196,0,1,0,1,0
Robinson,574,34,1,112572.39,1,0,0,165626.6,0,3.5553480614894135,1,0,0,0,1
Nkemdirim,467,51,10,114514.71,2,1,0,177784.68,1,3.9512437185814275,0,1,0,0,1
Sal,701,35,2,0.0,2,1,1,65765.22,0,3.58351893845611,1,0,0,1,0
Kao,747,34,10,0.0,2,1,1,50759.8,0,3.5553480614894135,1,0,0,1,0
Ikechukwu,650,32,2,84906.45,1,1,0,163216.48,0,3.4965075614664802,1,0,0,0,1
Hargreaves,731,39,2,126816.18,1,1,1,74850.93,0,3.6888794541139363,0,0,1,1,0
Sievier,638,26,1,105249.76,2,1,1,23491.09,0,3.295836866004329,0,1,0,1,0
Murphy,569,41,2,0.0,2,1,0,134272.57,0,3.7376696182833684,0,0,1,0,1
Munro,459,50,5,109387.9,1,1,0,155721.15,0,3.9318256327243257,0,1,0,0,1
Donnelly,632,23,3,122478.51,1,1,0,147230.77,1,3.1780538303479458,0,1,0,0,1
North,683,73,8,137732.23,2,1,1,133210.44,0,4.304065093204169,1,0,0,1,0
Cruz,850,46,2,157866.77,1,1,1,18986.12,0,3.8501476017100584,1,0,0,1,0
Sinclair,512,41,6,0.0,1,1,1,100507.81,0,3.7376696182833684,1,0,0,1,0
Vasiliev,616,31,3,136789.14,1,1,0,59346.4,1,3.4657359027997265,1,0,0,1,0
Vasilyeva,664,36,1,0.0,2,1,1,95372.64,0,3.6109179126442243,1,0,0,0,1
Hamilton,694,30,10,144684.03,1,1,1,31805.49,0,3.4339872044851463,1,0,0,0,1
Sung,655,24,9,107065.31,1,1,1,51959.82,0,3.2188758248682006,1,0,0,0,1
Genovesi,607,33,8,91301.72,1,0,1,130824.57,0,3.5263605246161616,1,0,0,1,0
Atkinson,684,39,4,207034.96,2,0,0,157694.76,1,3.6888794541139363,0,0,1,0,1
Watterston,763,37,8,0.0,2,1,1,933.38,0,3.6375861597263857,0,0,1,0,1
Butters,671,50,8,0.0,1,0,1,2560.11,0,3.9318256327243257,0,0,1,0,1
Chien,592,38,3,0.0,1,1,1,12905.89,1,3.6635616461296463,0,0,1,0,1
Gorbunova,666,36,6,0.0,2,1,0,176692.87,0,3.6109179126442243,0,0,1,1,0
Bulgakov,667,34,5,0.0,2,1,1,102908.63,0,3.5553480614894135,1,0,0,0,1
Steele,850,36,6,0.0,2,0,1,41291.05,0,3.6109179126442243,0,0,1,0,1
Polyakova,622,42,9,0.0,2,1,0,119127.06,0,3.7612001156935624,0,0,1,0,1
Bull,577,30,8,92472.1,2,0,1,126434.61,0,3.4339872044851463,1,0,0,1,0
Weaver,555,21,1,0.0,2,0,0,103901.35,0,3.091042453358316,0,0,1,0,1
Earl,547,62,10,127738.75,2,1,1,85153.0,0,4.143134726391533,1,0,0,0,1
Giordano,613,50,5,101242.98,2,1,0,12493.61,0,3.9318256327243257,0,1,0,1,0
Begg,672,43,4,92599.55,2,1,1,167336.78,0,3.784189633918261,1,0,0,1,0
Pickering,624,36,10,0.0,2,0,1,186180.42,0,3.6109179126442243,0,0,1,1,0
Fanucci,698,50,1,0.0,4,1,0,88566.9,1,3.9318256327243257,0,0,1,1,0
Chang,606,37,6,82373.94,1,0,0,172526.9,1,3.6375861597263857,1,0,0,0,1
Sopuluchi,720,31,4,141356.47,1,0,0,137985.69,0,3.4657359027997265,0,0,1,0,1
Martin,835,23,9,0.0,1,1,0,19793.73,1,3.1780538303479458,1,0,0,0,1
McNaughtan,771,47,3,72664.0,2,1,1,107874.39,0,3.8712010109078907,0,0,1,1,0
Stewart,811,47,3,123365.34,2,0,0,171995.34,0,3.8712010109078907,1,0,0,1,0
Reagan,734,33,5,121898.58,1,1,0,61829.89,0,3.5263605246161616,0,1,0,0,1
Heller,548,33,6,0.0,1,1,1,31728.35,0,3.5263605246161616,0,0,1,0,1
Nwokeocha,652,31,3,103696.97,3,0,0,155221.05,1,3.4657359027997265,1,0,0,1,0
Liu,707,33,2,0.0,2,0,0,130866.95,0,3.5263605246161616,1,0,0,0,1
Sokolova,605,56,1,74129.18,2,1,1,62199.78,1,4.04305126783455,0,1,0,1,0
Bancroft,623,34,9,0.0,1,1,0,24255.21,0,3.5553480614894135,1,0,0,1,0
Nnanna,686,29,3,185379.02,1,1,0,64679.07,0,3.4011973816621555,0,1,0,0,1
Trevisani,525,47,1,118087.68,1,1,0,88120.78,1,3.8712010109078907,0,1,0,1,0
Nwachinemelu,657,41,8,109402.13,1,1,1,66463.62,0,3.7376696182833684,0,0,1,0,1
Ting,730,33,7,130367.87,1,1,0,15142.1,1,3.5263605246161616,0,1,0,1,0
Lo Duca,816,34,2,108410.87,2,1,0,102908.91,0,3.5553480614894135,0,1,0,1,0
Marshall,484,50,2,90408.16,2,0,0,48170.57,0,3.9318256327243257,1,0,0,1,0
Band,728,34,6,90425.15,2,1,1,11597.69,0,3.5553480614894135,1,0,0,1,0
Ferri,730,39,6,140094.59,1,1,0,172450.04,1,3.6888794541139363,0,0,1,1,0
Carter,477,31,9,0.0,2,0,1,184061.17,0,3.4657359027997265,0,0,1,0,1
Wilson,663,46,6,95439.4,1,1,1,21038.58,1,3.8501476017100584,0,1,0,1,0
Connor,549,34,6,204017.4,2,1,0,109538.35,0,3.5553480614894135,0,1,0,0,1
Reid,714,29,9,0.0,2,1,0,129192.55,0,3.4011973816621555,0,0,1,0,1
Sandefur,430,49,3,137115.16,1,1,0,146516.86,1,3.912023005428146,0,1,0,0,1
Bidwill,504,43,5,134740.19,2,1,0,181430.91,0,3.784189633918261,0,1,0,0,1
Cone,530,29,5,0.0,2,0,0,121451.21,0,3.4011973816621555,1,0,0,1,0
Saunders,619,29,4,98955.87,1,0,1,131712.51,0,3.4011973816621555,0,1,0,0,1
Liardet,617,44,9,49157.09,2,1,0,53294.17,0,3.8066624897703196,0,1,0,0,1
Wilkes,791,31,1,130240.33,1,0,0,96546.55,0,3.4657359027997265,0,1,0,0,1
Martin,609,48,1,108019.27,3,1,1,184524.65,1,3.8918202981106265,1,0,0,0,1
Boni,780,51,4,126725.25,1,1,0,195259.31,1,3.9512437185814275,0,1,0,0,1
Patel,777,34,5,96693.66,1,1,1,172618.52,0,3.5553480614894135,0,1,0,1,0
Howell-Price,817,27,7,129810.6,1,1,1,59259.44,0,3.332204510175204,0,1,0,1,0
Simpson,850,58,8,156652.13,1,0,0,25899.21,1,4.07753744390572,1,0,0,0,1
Rowland,732,36,9,0.0,1,0,0,3749.0,1,3.6109179126442243,1,0,0,1,0
Barnard,693,40,4,130661.96,1,1,1,101918.96,0,3.713572066704308,1,0,0,0,1
Nnonso,576,50,8,0.0,2,1,1,57802.62,0,3.9318256327243257,1,0,0,1,0
Rossi,643,37,6,0.0,2,0,0,142454.77,0,3.6375861597263857,1,0,0,0,1
Pendred,757,47,3,130747.1,1,1,0,143829.54,0,3.8712010109078907,1,0,0,0,1
Martin,569,30,6,106629.49,1,0,1,44114.88,0,3.4339872044851463,0,1,0,0,1
K?,772,36,3,112029.83,1,1,1,186948.35,0,3.6109179126442243,0,0,1,0,1
Miller,576,29,7,130575.26,1,0,1,173629.78,0,3.4011973816621555,0,1,0,0,1
Afamefula,608,28,4,96679.71,1,1,1,49133.45,0,3.367295829986474,0,1,0,0,1
Sims,794,33,0,0.0,2,0,0,178122.71,0,3.5263605246161616,1,0,0,0,1
Knight,593,50,6,171740.69,1,0,0,20893.61,0,3.9318256327243257,1,0,0,0,1
Obijiaku,597,38,1,0.0,2,1,0,41303.29,0,3.6635616461296463,0,0,1,0,1
Hopkins,541,39,9,100116.67,1,1,1,199808.1,1,3.6888794541139363,0,1,0,1,0
Onio,692,24,2,120596.93,1,0,1,180490.53,0,3.2188758248682006,0,1,0,0,1
Black,697,48,1,0.0,2,1,1,87400.53,0,3.8918202981106265,1,0,0,1,0
Eluemuno,768,29,2,95984.69,2,1,1,73686.75,0,3.4011973816621555,1,0,0,0,1
Doyle,802,38,1,142557.11,1,1,1,172497.73,0,3.6635616461296463,1,0,0,0,1
Onyemere,584,47,5,0.0,2,1,0,89286.29,0,3.8712010109078907,1,0,0,0,1
Rahman,614,66,2,0.0,2,0,1,180082.7,0,4.204692619390966,0,0,1,0,1
Su,850,36,6,143644.16,1,1,0,22102.25,1,3.6109179126442243,0,1,0,1,0
Walker,671,38,6,132129.72,1,0,1,76068.95,0,3.6635616461296463,1,0,0,1,0
Ferguson,626,52,0,0.0,2,1,0,32159.46,1,3.970291913552122,1,0,0,1,0
Samaniego,770,68,2,183555.24,1,0,0,159557.28,1,4.23410650459726,1,0,0,1,0
Onwumelu,633,38,2,91902.56,2,1,1,107673.35,0,3.6635616461296463,1,0,0,0,1
Young,663,40,6,156218.19,1,0,1,33607.72,0,3.713572066704308,1,0,0,0,1
Mazzi,581,43,5,93259.57,3,1,0,141035.65,1,3.784189633918261,0,1,0,1,0
Toscano,561,45,2,168085.38,2,0,1,115719.08,0,3.828641396489095,0,1,0,1,0
Walton,479,51,1,107714.74,3,1,0,86128.21,1,3.9512437185814275,0,1,0,0,1
Chiang,769,31,6,117852.26,2,1,0,147668.64,0,3.4657359027997265,1,0,0,1,0
Burgos,659,60,2,0.0,1,1,0,177480.45,1,4.110873864173311,0,0,1,0,1
Spinelli,590,51,10,84474.62,2,1,1,190937.09,0,3.9512437185814275,0,0,1,1,0
Lung,560,50,3,0.0,2,1,0,84531.79,0,3.9318256327243257,1,0,0,0,1
Noble,437,35,6,126803.34,2,1,1,161133.4,0,3.58351893845611,0,1,0,0,1
Pai,661,34,0,0.0,2,1,0,185555.63,0,3.5553480614894135,1,0,0,1,0
Chigozie,677,36,10,68806.84,1,1,0,33075.24,0,3.6109179126442243,0,1,0,1,0
Peavy,560,31,3,115141.18,1,1,0,39806.75,0,3.4657359027997265,1,0,0,1,0
Yermakov,578,35,2,0.0,2,0,1,26389.92,0,3.58351893845611,1,0,0,1,0
Burton,421,34,6,90723.36,1,1,1,12162.76,0,3.5553480614894135,0,0,1,0,1
Costa,492,49,2,151249.45,2,1,1,167237.94,0,3.912023005428146,0,1,0,1,0
Pugliesi,545,32,6,0.0,2,1,1,52067.37,0,3.4965075614664802,1,0,0,1,0
Lindell,640,43,9,94752.49,1,1,0,184006.36,1,3.784189633918261,0,1,0,1,0
Sorenson,624,34,6,0.0,1,1,0,582.59,1,3.5553480614894135,0,0,1,1,0
Arcuri,577,28,7,0.0,1,1,0,143274.41,0,3.367295829986474,0,0,1,0,1
Banks,704,31,5,132084.66,3,1,1,54474.48,1,3.4657359027997265,1,0,0,0,1
Parry,523,45,5,0.0,2,1,1,121428.2,0,3.828641396489095,1,0,0,0,1
Cockett,793,35,2,0.0,2,1,1,79704.12,0,3.58351893845611,1,0,0,0,1
Galkina,564,53,2,45472.28,1,1,1,41055.71,1,3.9889840465642745,1,0,0,1,0
Su,711,33,1,0.0,1,0,0,41590.4,0,3.5263605246161616,1,0,0,0,1
Marino,791,33,10,130229.71,2,0,0,54019.93,1,3.5263605246161616,0,1,0,1,0
Spears,629,38,9,123948.85,1,1,0,76053.07,0,3.6635616461296463,0,1,0,1,0
Cunningham,729,39,6,127415.85,1,1,1,184977.2,1,3.6888794541139363,0,1,0,0,1
Taylor,651,35,8,110067.71,1,1,0,127678.95,1,3.58351893845611,0,1,0,0,1
Chiazagomekpere,695,39,4,65521.2,1,1,1,1243.97,0,3.6888794541139363,0,0,1,0,1
Hardacre,847,31,5,0.0,2,1,1,76326.67,0,3.4657359027997265,0,0,1,0,1
Maslow,704,47,5,0.0,2,1,1,145338.61,0,3.8712010109078907,1,0,0,0,1
Scott,613,33,3,155736.42,2,1,1,57751.21,0,3.5263605246161616,0,1,0,0,1
Wakelin,692,29,4,0.0,2,0,0,138880.24,0,3.4011973816621555,0,0,1,1,0
Esposito,720,34,3,118307.57,2,1,1,136120.29,0,3.5553480614894135,1,0,0,1,0
Shah,577,41,6,0.0,1,1,1,167621.18,0,3.7376696182833684,1,0,0,0,1
Chukwufumnanya,710,24,7,103099.17,2,1,0,173276.62,0,3.2188758248682006,0,1,0,1,0
Fleming,716,38,1,0.0,2,1,1,99661.46,0,3.6635616461296463,1,0,0,1,0
Lori,410,33,6,125789.69,1,0,0,66333.56,1,3.5263605246161616,1,0,0,0,1
Kennedy,584,36,4,109646.83,1,1,1,70240.79,0,3.6109179126442243,0,1,0,1,0
Walters,792,30,1,127187.86,1,1,1,113553.42,0,3.4339872044851463,1,0,0,0,1
Han,605,36,6,0.0,1,0,1,690.84,0,3.6109179126442243,1,0,0,1,0
Lawrence,486,24,1,0.0,1,1,0,98802.76,0,3.2188758248682006,0,0,1,0,1
Cooke,615,41,4,130385.82,1,0,1,130661.95,0,3.7376696182833684,1,0,0,0,1
Wan,676,23,1,107787.47,1,0,1,116378.82,0,3.1780538303479458,1,0,0,0,1
Lo Duca,571,34,1,99325.04,2,0,1,186052.15,0,3.5553480614894135,1,0,0,0,1
Yermakova,850,37,9,0.0,1,0,0,100101.06,0,3.6375861597263857,1,0,0,1,0
Combs,717,48,7,123764.95,1,1,1,169952.82,0,3.8918202981106265,1,0,0,0,1
Chien,642,39,8,128264.03,1,1,0,61792.76,1,3.6888794541139363,0,1,0,1,0
Meng,780,47,7,86006.21,1,1,1,37973.13,0,3.8712010109078907,0,0,1,0,1
Calabresi,492,38,8,57068.43,2,1,0,188974.81,0,3.6635616461296463,0,1,0,1,0
Stevenson,760,29,5,103607.24,2,0,1,86334.64,0,3.4011973816621555,0,1,0,0,1
Davidson,500,40,1,99004.24,1,1,1,152845.99,0,3.713572066704308,0,0,1,0,1
Ch'in,654,36,2,0.0,2,1,1,146652.11,0,3.6109179126442243,0,0,1,1,0
Rose,606,25,3,147386.72,3,1,0,45482.04,1,3.258096538021482,0,0,1,1,0
Ch'ien,367,42,6,93608.28,1,1,0,168816.73,1,3.7612001156935624,0,0,1,0,1
Artyomova,799,38,2,0.0,2,1,1,59297.34,0,3.6635616461296463,0,0,1,0,1
Mayrhofer,434,71,9,119496.87,1,1,0,125848.88,0,4.276666119016055,0,1,0,0,1
